city,body_type,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Mileage,Engine_Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
Chennai,SUV,75471,Maruti,Maruti SX4 S Cross,2017,4277,DDiS 200 Zeta,850000,Nov 2017,Comprehensive,Diesel,5,TN13,First Owner,Manual,23.65,1248,88.5bhp@4000rpm,White,DDiS 200 Diesel Engine,200Nm@1750rpm,4.0,DOHC,MPFI,69.6 x 82 mm,Yes,No,4300,1785,1595,2600,1490,1495,1103,1670,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Solid Disc,"Tubeless,Radial",16,5.0,184.0,353.0,10.5:1,12.0,190
Chennai,Sedan,8000,Honda,Honda Amaze,2021,10519,S,745000,Jul 2021,Comprehensive,Petrol,5,TN05,First Owner,Manual,18.6,1199,88.50bhp@6000rpm,Silver,i-VTEC,110Nm@4800rpm,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1695,1530,2470,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Electric,4.7,Disc,Drum,"Radial, Tubeless",0,4.0,184.0,420.0,10.5:1,12.9,170
Chennai,MUV,13200,Kia,Kia Carens,2022,8791,Luxury Plus iMT 6 STR BSVI,1689999,Jul 2022,Comprehensive,Petrol,6,TN02,First Owner,Automatic,18.9,1482,157.81bhp@5500rpm,Red,Smartstream G1.5 T-GDi,253Nm@1500-3500rpm,4.0,DOHC,GDi,73.0 X 89.4 mm,No,No,4540,1800,1708,2780,1490,1495,1550,1490,6-Speed iMT,Two Wheel Drive,Power,5.1,disc,disc,"Tubeless, Radial",16,5.0,184.0,352.0,10.5:1,12.9,170
Chennai,SUV,20000,Hyundai,Hyundai Creta,2021,6775,EX BSVI,1150000,2021,Third Party insurance,Petrol,5,WB02,First Owner,Manual,18.9,1497,113.18bhp@6300rpm,Others,1.5 L MPi Petrol,143.8Nm@4500rpm,4.0,DOHC,MPi,73.0 X 89.4 mm,No,No,4300,1790,1635,2610,1490,1495,1355,1490,6-speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless, Radial",0,5.0,184.0,352.0,10.5:1,12.9,170
Chennai,SUV,20000,Citroen,Citroen C5 Aircross,2022,8417,Feel DualTone,3000000,2022,Third Party insurance,Diesel,5,TN20,First Owner,Automatic,18.6,1997,174.33@3750rpm,Silver,DW10FC,400Nm@2000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4500,2099,1710,2730,1580,1610,1470,1490,8-Speed,Front Wheel Drive,Power,5.1,Disc,Disc,Tubeless,18,5.0,184.0,580.0,10.5:1,12.9,170
Chennai,Hatchback,60730,Maruti,Maruti Alto K10,2017,3946,VXI,310000,Mar 2017,Comprehensive,Petrol,5,TN09,First Owner,Manual,23.95,998,67.05bhp@6000rpm,Grey,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3545,1515,1475,2360,1295,1290,779,1210,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,177.0,10.5:1,13.3,145
Chennai,Sedan,44494,Maruti,Maruti Swift Dzire,2016,4208,LXI,495000,Jun 2016,Comprehensive,Petrol,5,TN14,Second Owner,Manual,20.85,1197,83.14bhp@6000rpm,Grey,K Series VVT Engine,115Nm@4000rpm,4.0,DOHC,MPFI,73 X 71.5 mm,No,No,3995,1695,1555,2430,1485,1495,935,1415,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",0,4.0,184.0,352.0,11.0:1,12.6,158
Chennai,MUV,20000,Maruti,Maruti Ertiga,2017,4035,BSIV VXI,800000,2017,Third Party insurance,Petrol,7,TN18,First Owner,Manual,17.5,1373,91.1bhp@6000rpm,Gray,K14B Petrol Engine,130Nm@4000rpm,4.0,DOHC,MPFI,73 X 82 mm,No,No,4296,1695,1685,2740,1480,1490,1175,1490,5 Speed,Front Wheel Drive,Power,5.2,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,352.0,11.0:1,13.0,164
Chennai,SUV,45673,Tata,Tata Nexon,2019,6500,1.5 Revotorq XMA,825000,Mar 2019,Comprehensive,Diesel,5,TN11,First Owner,Automatic,21.5,1497,108.5bhp@3750rpm,Grey,"Revotorq, 1.5L Turbocharged engine",260Nm@1500-2750rpm,4.0,DOHC,CDI,76x82.5,Yes,No,3994,1811,1607,2498,1540,1530,1103,1490,6 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,Tubeless Radial Tyres,0,5.0,209.0,350.0,10.5:1,13.25,154
Chennai,SUV,26000,Toyota,Toyota Fortuner,2020,5503,2.8 2WD MT BSIV,3575000,Feb 2021,Comprehensive,Diesel,7,TN10,First Owner,Manual,14.24,2755,174.5bhp@3400rpm,White,1-GD FTV Engine,420Nm@1400-2600rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4795,1855,1835,2520,1490,1495,2360,1490,6 Speed,RWD,Power,5.8,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",17,5.0,184.0,352.0,10.5:1,12.9,170
Chennai,Sedan,51878,Hyundai,Hyundai Verna,2017,1775,1.6 SX VTVT,774000,Mar 2017,Third Party insurance,Petrol,5,TN02,First Owner,Manual,17.01,1591,121.3bhp@6300rpm,Others,VTVT Petrol Engine,154.9Nm@4200rpm,4.0,DOHC,MPFI,77.0 X 85.44 mm,No,No,4375,1700,1475,2570,1490,1495,1290,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc ,Drum,Tubeless,16,4.0,184.0,465.0,10.5:1,10.5,196
Chennai,Hatchback,56747,Nissan,Nissan Micra,2017,5488,XV CVT,525000,May 2017,Third Party insurance,Petrol,5,TN03,First Owner,Automatic,19.15,1198,75.94bhp@6000rpm,Blue,In Line Petrol Engine,104Nm@4400rpm,3.0,DOHC,MPFI,78 x 83.6 mm,No,No,3825,1665,1530,2450,1490,1495,1100,1490,CVT,Front Wheel Drive,Power,4.65,Ventilated Disc,Drum,"Tubeless,Radial",15,5.0,184.0,251.0,9.8:1,14.2,158
Chennai,Hatchback,38000,Maruti,Maruti Swift,2018,4175,VXI Optional,600000,Aug 2018,Comprehensive,Petrol,5,TN07,First Owner,Manual,20.4,1197,81.80bhp@6000rpm,White,K Series VVT Engine,113Nm@4200rpm,4.0,DOHC,MPFI,73 X 71.5 mm,No,No,3840,1735,1530,2450,1490,1495,1103,1315,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,Tubeless Tyres,0,5.0,184.0,352.0,11.0:1,12.6,165
Chennai,Hatchback,76457,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,582000,Sept 2016,Zero Dep,Petrol,5,TN01,Second Owner,Manual,18.6,1197,81.83bhp@6000rpm,Red,Kappa VTVT Petrol Engine,114.7Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3985,1734,1505,2570,1505,1503,1066,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,Tubeless,16,5.0,184.0,295.0,10.5:1,13.2,170
Chennai,Hatchback,78880,Honda,Honda Jazz,2017,1341,1.2 VX i VTEC,551000,Nov 2017,Comprehensive,Petrol,5,TN01,Second Owner,Manual,18.7,1199,88.7bhp@6000rpm,White,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3955,1694,1544,2530,1490,1495,1042,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,354.0,10.5:1,13.7,172
Chennai,Sedan,19593,Maruti,Maruti Swift Dzire,2015,4212,ZXI,525000,Jun 2015,Comprehensive,Petrol,5,TN07,First Owner,Manual,20.85,1197,83.14bhp@6000rpm,Grey,K Series VVT Engine,115Nm@4000rpm,4.0,DOHC,MPFI,73 X 71.5 mm,No,No,3995,1695,1555,2430,1475,1485,965,1415,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",15,4.0,184.0,352.0,11.0:1,12.6,158
Chennai,Hatchback,84429,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,583000,Oct 2016,Zero Dep,Petrol,5,TN11,First Owner,Manual,18.6,1197,81.83bhp@6000rpm,Silver,Kappa VTVT Petrol Engine,114.7Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3985,1734,1505,2570,1505,1503,1066,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,Tubeless,16,5.0,184.0,295.0,10.5:1,13.2,170
Chennai,Hatchback,27599,Hyundai,Hyundai i20,2021,8152,Magna Diesel,825000,Apr 2021,Third Party insurance,Diesel,5,TN11,First Owner,Manual,25.0,1493,98.63bhp@4000rpm,Silver,1.5 l U2 diesel,240.26nm@1500-2750rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,3995,1775,1505,2580,1490,1495,1240,1490,6 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,311.0,10.5:1,10.76,170
Chennai,MUV,76898,Renault,Renault Triber,2020,10070,RXZ,670000,Dec 2020,Zero Dep,Petrol,7,TN12,First Owner,Manual,20.0,999,71.01bhp@6250rpm,White,In-Line Engine,96Nm@3500rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3991,1739,1643,2520,1527,1525,947,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,84.0,10.5:1,12.9,170
Chennai,Hatchback,119070,Volkswagen,Volkswagen Polo,2013,1956,Petrol Comfortline 1.2L,396000,Jul 2013,Comprehensive,Petrol,5,TN10,Second Owner,Manual,16.47,1198,73.9bhp@5400rpm,Silver,In-Line Engine,110Nm@3750rpm,3.0,DOHC,MPFI ,73.0 X 89.4 mm,No,No,3970,1682,1453,2456,1490,1495,1030,1490,5 Speed,Front Wheel Drive,Power,4.97,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,352.0,10.5:1,14.2,170
Chennai,Hatchback,120000,Tata,Tata Indica,2004,2502,DLE,49000,2004,Third Party insurance,Diesel,5,WB02,Second Owner,Manual,13.5,1405,81.80bhp@6000rpm,White,In-Line Engine,90Nm@3500rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1734,1530,2520,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",13,5.0,184.0,352.0,10.5:1,12.9,170
Chennai,Sedan,32199,Maruti,Maruti Swift Dzire,2017,4210,VXI,590000,May 2017,Third Party insurance,Petrol,5,TN03,First Owner,Manual,20.85,1197,83.14bhp@6000rpm,White,K Series VVT Engine,115Nm@4000rpm,4.0,DOHC,MPFI,73 X 71.5 mm,No,No,3995,1695,1555,2430,1485,1495,945,1415,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",0,4.0,184.0,352.0,11.0:1,12.6,158
Chennai,Hatchback,85607,Tata,Tata Tiago,2016,2983,1.2 Revotron XZ,400000,Oct 2016,Comprehensive,Petrol,5,TN02,First Owner,Manual,23.84,1199,84bhp@6000rpm,Orange,Revotron Engine,114Nm@3500rpm,3.0,DOHC,MPFi,77 X 85.8 mm,No,No,3746,1647,1535,2400,1400,1420,1012,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,Tubeless,14,5.0,184.0,242.0,10.8:1,14.3,150
Chennai,Hatchback,30000,Maruti,Maruti Baleno,2019,3970,1.2 Alpha,700000,2019,Third Party insurance,Petrol,5,TN10,First Owner,Manual,21.4,1197,83.1bhp@6000rpm,Others,VVT Petrol Engine,115Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1745,1510,2520,1505,1515,1103,1340,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,339.0,10.5:1,12.36,180
Chennai,SUV,80000,Mahindra,Mahindra TUV 300,2017,3759,mHAWK100 T8,700000,2017,Third Party insurance,Diesel,7,WB02,First Owner,Manual,18.49,1493,100bhp@3750rpm,Others,mHawk 100 Diesel Engine,240Nm@1600-2800rpm,3.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,3995,1835,1826,2680,1490,1495,1650,2225,5 Speed,RWD,Power,5.35,Disc,Drum,"Tubeless,Radials",15,5.0,184.0,384.0,10.5:1,13.9,156
Chennai,SUV,1200000,Mahindra,Mahindra Scorpio,2019,7764,S5,1150000,Apr 2019,Comprehensive,Diesel,7,TN09,First Owner,Manual,18.9,2179,136.78bhp@3750rpm,White,mHawk Diesel Engine,319Nm@1800-2800rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4456,1820,1995,2680,1490,1495,1725,2510,6 Speed,Front Wheel Drive,Power,5.4,Ventilated Disc,Drum,"Radial, Tubeless",0,5.0,184.0,352.0,10.5:1,12.9,170
Chennai,Hatchback,45429,Honda,Honda Jazz,2016,1340,1.2 V AT i VTEC,595000,Aug 2016,Comprehensive,Petrol,5,TN07,First Owner,Automatic,19.0,1199,88.7bhp@6000rpm,Silver,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3955,1694,1544,2530,1490,1495,1066,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,354.0,10.5:1,13.7,172
Chennai,Hatchback,9000,Renault,Renault KWID,2019,7428,RXL,459999,Jun 2019,Comprehensive,Petrol,5,TN08,First Owner,Manual,22.25,799,53.26bhp@5600rpm,Red,0.8 SCe,72Nm@4250rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3731,1579,1474,2520,1490,1495,690,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Radial, Tubeless",0,5.0,184.0,279.0,10.5:1,12.9,170
Chennai,Hatchback,31000,Maruti,Maruti Alto 800,2019,6789,VXI BSIV,395000,Dec 2019,Comprehensive,Petrol,5,TN04,First Owner,Manual,24.7,796,47.3bhp@6000rpm,Grey,F8D Petrol Engine,69Nm@3500rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3445,1490,1475,2360,1295,1290,762,1185,5 Speed,Front Wheel Drive,Manual,4.6,Solid Disc,Drum,Tubeless Tyres,0,5.0,184.0,177.0,10.5:1,19.0,140
Chennai,Hatchback,81488,Volkswagen,Volkswagen Polo,2013,1975,1.5 TDI Comfortline,434999,Feb 2013,Comprehensive,Diesel,5,TN33,First Owner,Manual,20.14,1498,88.8bhp@4200rpm,Red,TDI Diesel Engine,230Nm@1500-2500rpm,4.0,DOHC,Direct Injection,77 X 80.5 mm,Yes,No,3971,1682,1469,2469,1460,1456,1142,1620,5 Speed,Front Wheel Drive,Power,4.97,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,352.0,16.5:1,16.1,163
Chennai,Hatchback,94439,Volkswagen,Volkswagen Polo,2019,6973,Cup Edition Comfortline,666000,Jun 2019,Third Party insurance,Petrol,5,TN81,First Owner,Manual,18.78,999,75bhp@6200rpm,Red,MPI Petrol Engine,95Nm@3000-4300rpm,3.0,DOHC,MPFI,74.5x76.4 mm,No,No,3971,1682,1469,2469,1460,1456,1103,1490,5 Speed,Front Wheel Drive,Power,4.97,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,280.0,10.5:1,14.2,165
Chennai,Hatchback,98481,Maruti,Maruti Swift,2013,10403,VXI,380000,Aug 2013,Third Party insurance,Petrol,5,TN10,Third Owner,Manual,22.38,1197,88.50bhp@6000rpm,Silver,K Series Dual jet,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3845,1735,1530,2450,1530,1530,1103,1335,5-Speed,Front Wheel Drive,Electric,4.8,Disc,Drum,"Radial, Tubeless",0,5.0,184.0,268.0,10.5:1,12.9,170
Chennai,Hatchback,20000,Maruti,Maruti Baleno,2018,3970,1.2 Alpha,700000,2018,Third Party insurance,Petrol,5,TN05,First Owner,Manual,21.4,1197,83.1bhp@6000rpm,Others,VVT Petrol Engine,115Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1745,1510,2520,1505,1515,1103,1340,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,339.0,10.5:1,12.36,180
Chennai,Sedan,100894,Volkswagen,Volkswagen Vento,2016,1996,1.5 TDI Highline AT,692000,Apr 2016,Comprehensive,Diesel,5,TN06,Second Owner,Automatic,22.15,1498,108.6bhp@4000rpm,Brown,TDI Diesel Engine,250Nm@1500-3000rpm,4.0,DOHC,CRDI,79.5 x 80.5 mm,Yes,No,4390,1699,1467,2553,1457,1500,1238,1770,7 Speed,Front Wheel Drive,Power,5.4,Ventilated Disc,Drum,"Tubeless,Radial",15,4.0,184.0,494.0,16.5:1,11.07,180
Chennai,Hatchback,86215,Maruti,Maruti Swift,2016,4164,VDI BSIV,590000,Apr 2016,Third Party insurance,Diesel,5,TN11,First Owner,Manual,25.2,1248,74bhp@4000rpm,Silver,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,3840,1735,1530,2450,1490,1495,1103,1405,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,Tubeless Tyres,0,5.0,184.0,352.0,17.6:1,14.8,155
Chennai,Sedan,120000,Ford,Ford Fiesta,2006,960,1.4 SXI Duratorq,125000,2006,Third Party insurance,Diesel,5,TN07,Second Owner,Manual,17.8,1399,81.80bhp@6000rpm,Silver,In-Line Engine,90Nm@3500rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1734,1530,2520,1490,1495,1100,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,4.0,184.0,352.0,10.5:1,12.9,170
Chennai,Hatchback,98115,Volkswagen,Volkswagen Polo,2017,1947,1.2 MPI Highline,520000,Aug 2017,Third Party insurance,Petrol,5,TN12,Second Owner,Manual,16.2,1199,74bhp@5400rpm,White,MPI Petrol Engine,110Nm@3000-4300rpm,3.0,DOHC,MPFI,74.5 x 76.4,No,No,3971,1682,1469,2469,1460,1456,1103,1490,5 Speed,Front Wheel Drive,Power,4.97,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,352.0,10.5:1,14.2,165
Chennai,Sedan,47125,Maruti,Maruti Swift Dzire,2019,4226,ZXi,695000,Jan 2020,Third Party insurance,Petrol,5,TN10,First Owner,Manual,17.5,1298,85.8bhp@6000rpm,Grey,In-Line Engine,114Nm@4000rpm,4.0,SOHC,MPFI,74 x 75.5 mm,No,No,4160,1690,1530,2390,1470,1480,1035,1490,5 Speed,Two Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",14,4.0,184.0,352.0,9.0:1,12.9,170
Chennai,Hatchback,4453,Maruti,Maruti Wagon R,2022,8843,ZXI Plus Dual Tone BSVI,607000,Jun 2022,Third Party insurance,Petrol,5,TN36,First Owner,Manual,23.56,1197,88.50bhp@6000rpm,Maroon,K12N,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3655,1620,1675,2435,1430,1440,1103,1340,5 Speed,Front Wheel Drive,Power,4.7,Disc,Drum,"Tubeless, Radial",14,5.0,184.0,341.0,10.5:1,12.9,170
Chennai,SUV,9991,Tata,Tata Punch,2022,8658,Adventure BSVI,688000,Jul 2022,Third Party insurance,Petrol,5,TN14,First Owner,Manual,20.09,1199,86.63bhp@6000rpm,Blue,1.2 l Revotron Engine,115Nm@3250+/-100rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3827,1742,1615,2445,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,366.0,10.5:1,12.9,170
Chennai,Hatchback,4564,Maruti,Maruti Wagon R,2021,4333,VXI,660000,Jan 2022,Comprehensive,Petrol,5,TN05,First Owner,Manual,18.9,998,67.1bhp@6200rpm,Silver,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3595,1475,1700,2400,1295,1290,870,1350,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",13,4.0,184.0,352.0,10.5:1,12.9,170
Chennai,Hatchback,108713,Ford,Ford Figo,2012,1034,Diesel Titanium,250000,Oct 2012,Comprehensive,Diesel,5,TN22,First Owner,Manual,20.0,1399,68bhp@4000rpm,Red,Diesel Engine,160Nm@2000rpm,4.0,SOHC,Common Rail,73.0 X 89.4 mm,No,No,3795,1680,1427,2489,1490,1495,1130,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Discs,Drum,"Tubeless,Radial",14,5.0,184.0,352.0,10.5:1,14.8,170
Chennai,Sedan,13000,Honda,Honda City,2021,7901,VX MT,1245000,Nov 2021,Comprehensive,Petrol,5,TN06,First Owner,Manual,18.6,1498,119.35bhp@6600rpm,Silver,Water Cooled Inline i-VTEC DOHC with VTC,145Nm@4300rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4549,1748,1489,2600,1496,1484,1103,1490,6 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless, Radial",16,4.0,184.0,506.0,10.5:1,12.9,170
Chennai,SUV,55450,Honda,Honda WR-V,2017,5475,i-VTEC S,575000,Dec 2017,Comprehensive,Petrol,5,TN14,Second Owner,Manual,17.5,1199,88.7bhp@6000rpm,Silver,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,MPFi,73.0 X 89.4 mm,No,No,3999,1734,1601,2555,1490,1495,1084,1490,5 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless,Radial",16,5.0,184.0,352.0,10.5:1,15.31,164
Chennai,SUV,49000,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,844999,May 2016,Comprehensive,Petrol,5,TN02,First Owner,Manual,13.0,1591,121.3bhp@6400rpm,Grey,VTVT Petrol Engine,151Nm@4850rpm,4.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,4270,1780,1630,2590,1490,1495,1280,1490,6 Speed,Front Wheel Drive,Power,5.3,Disc,Drum,Tubeless,17,5.0,184.0,400.0,10.5:1,12.9,170
Chennai,Sedan,86694,Hyundai,Hyundai Xcent,2015,5784,1.2 VTVT S,405000,Mar 2015,Comprehensive,Petrol,5,TN07,First Owner,Manual,20.14,1197,81.86bhp@6000rpm,Red,1.2L Kappa Dual VTVT Petrol,113.75nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1660,1520,2425,1479,1493,1120,1490,5 Speed,Front Wheel Drive,Power,4.7,Disc,Drum,Tubeless,0,4.0,184.0,407.0,10.5:1,12.9,172
Chennai,Sedan,150000,Maruti,Maruti Swift Dzire,2013,6858,LDI,300000,2013,Third Party insurance,Diesel,5,WB02,Second Owner,Manual,23.4,1248,74bhp@4000rpm,White,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,3995,1695,1555,2430,1485,1495,1050,1505,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",14,4.0,184.0,352.0,17.6:1,14.85,162
Chennai,Sedan,25284,Honda,Honda City,2019,7260,V MT,925000,2022,Third Party insurance,Petrol,5,WB02,First Owner,Manual,17.4,1497,117.60bhp@6600rpm,Silver,i-VTEC,145Nm@4600rpm,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1490,1480,1061,1436,5 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless, Radial",15,4.0,184.0,510.0,10.5:1,12.9,170
Chennai,Hatchback,30000,Toyota,Toyota Glanza,2021,6902,G,750000,2021,Third Party insurance,Petrol,5,TN12,First Owner,Manual,21.01,1197,81.80bhp@6000rpm,Others,Petrol Engine,113Nm@4200rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1745,1510,2520,1490,1495,890,1340,5-Speed,Front Wheel Drive,Electric,4.9,Disc,Drum,Radial,16,5.0,184.0,339.0,10.5:1,12.9,170
Chennai,Sedan,109000,BMW,BMW 3 Series,2015,243,320d Sport Line,1300000,2015,Third Party insurance,Diesel,5,WB02,Second Owner,Automatic,18.88,1995,184bhp@4000rpm,Burgundy,Diesel Engine,380Nm@1750-2750rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4624,2031,1429,2810,1543,1583,1500,1490,8 Speed,RWD,Power,5.5,Disc,Disc,"Tubeless,Radial",17,4.0,184.0,480.0,10.5:1,7.4,235
Chennai,MUV,4605,Kia,Kia Carens,2022,8789,Luxury Plus Turbo 6 STR 2022-2023,1714000,Jun 2022,Comprehensive,Petrol,6,TN09,First Owner,Manual,16.2,1353,138.05bhp@6000rpm,Black,Smartstream G1.4 T-GDi,242nm@1500-3200rpm,4.0,DOHC,GDi,73.0 X 89.4 mm,Yes,No,4540,1800,1708,2780,1490,1495,1103,1490,6-Speed,Two Wheel Drive,Power,5.1,Disc,Disc,"Tubeless, Radial",16,5.0,184.0,352.0,10.5:1,12.9,170
Chennai,SUV,49218,Kia,Kia Sonet,2020,8006,HTX Turbo iMT BSVI,927999,Dec 2020,Comprehensive,Petrol,5,TN23,First Owner,Manual,18.2,998,118.36bhp@6000rpm,Silver,Smartstream G1.0 T - GDi,172Nm@1500-4000rpm,3.0,DOHC,GDi,73.0 X 89.4 mm,Yes,No,3995,1790,1642,2500,1490,1495,1201,1490,6-Speed iMT,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",16,5.0,184.0,392.0,10.5:1,12.9,170
Chennai,Sedan,45568,Honda,Honda City,2021,6909,V MT,950000,May 2021,Comprehensive,Petrol,5,TN14,First Owner,Manual,18.6,1498,119.35bhp@6600rpm,Grey,Water Cooled Inline i-VTEC DOHC with VTC,145Nm@4300rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4549,1748,1489,2600,1496,1484,1103,1490,6 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless, Radial",15,4.0,184.0,506.0,10.5:1,12.9,170
Chennai,SUV,36035,Tata,Tata Punch,2022,8658,Adventure BSVI,702000,Apr 2022,Third Party insurance,Petrol,5,TN73,First Owner,Manual,20.09,1199,86.63bhp@6000rpm,Silver,1.2 l Revotron Engine,115Nm@3250+/-100rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3827,1742,1615,2445,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,366.0,10.5:1,12.9,170
